time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-12 00:00:00+00:00,8,1,59.0,1.0
2024-03-13 00:00:00+00:00,8,1,4.0,1.0
2024-03-14 00:00:00+00:00,8,1,,
2024-03-15 00:00:00+00:00,10,2,,
2024-03-16 00:00:00+00:00,8,1,,
2024-03-17 00:00:00+00:00,9,2,,
2024-03-18 00:00:00+00:00,10,1,15.0,1.0
2024-03-19 00:00:00+00:00,8,1,,
2024-03-20 00:00:00+00:00,10,1,6.0,1.0
2024-03-21 00:00:00+00:00,10,1,,
2024-03-22 00:00:00+00:00,10,2,,
2024-03-23 00:00:00+00:00,8,1,,
2024-03-24 00:00:00+00:00,8,1,,
2024-03-25 00:00:00+00:00,10,1,,
