time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-22 00:00:00+00:00,2,2,0,0
2025-12-23 00:00:00+00:00,0,0,0,0
2025-12-24 00:00:00+00:00,12,4,0,0
2025-12-25 00:00:00+00:00,1,1,0,0
2025-12-26 00:00:00+00:00,14,6,0,0
2025-12-27 00:00:00+00:00,2,2,0,0
2025-12-28 00:00:00+00:00,1,1,0,0
2025-12-29 00:00:00+00:00,1,1,0,0
2025-12-30 00:00:00+00:00,3,2,0,0
2025-12-31 00:00:00+00:00,0,0,1,1
2026-01-01 00:00:00+00:00,0,0,3,2
2026-01-02 00:00:00+00:00,0,0,0,0
2026-01-03 00:00:00+00:00,2,1,3,3
2026-01-04 00:00:00+00:00,1,1,0,0
