url_path,views_total,views_unique
/nanlabs/devops-reference,22,8
/nanlabs/devops-reference/tree/main/examples/serverless-localstack-with-s3-and-dynamodb,22,1
/nanlabs/devops-reference/tree/main/examples/the-ultimate-guide-to-security-assessment-tools,20,6
/nanlabs/devops-reference/tree/main/examples/the-ultimate-guide-to-pull-requests-and-code-reviews,20,5
/nanlabs/devops-reference/blob/main/examples/serverless-localstack-with-s3-and-dynamodb/serverless.yml,17,1
/nanlabs/devops-reference/tree/main/examples/embracing-the-power-of-localstack-for-aws-emulation,14,4
/nanlabs/devops-reference/tree/main/examples/the-ultimate-guide-to-code-review-tools,14,4
/nanlabs/devops-reference/tree/main/examples/easy-options,10,1
/nanlabs/devops-reference/tree/main/examples,9,3
/nanlabs/devops-reference/tree/main/examples/the-ultimate-guide-to-secrets-management-for-developers,9,3
