time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-09 00:00:00+00:00,7,2,41,1
2024-04-10 00:00:00+00:00,6,1,42,3
2024-04-11 00:00:00+00:00,6,1,5,2
2024-04-12 00:00:00+00:00,7,1,4,2
2024-04-13 00:00:00+00:00,6,1,46,1
2024-04-14 00:00:00+00:00,6,1,5,2
2024-04-15 00:00:00+00:00,7,2,45,4
2024-04-16 00:00:00+00:00,6,1,91,8
2024-04-17 00:00:00+00:00,6,1,14,2
2024-04-18 00:00:00+00:00,6,1,93,5
2024-04-19 00:00:00+00:00,7,1,14,2
2024-04-20 00:00:00+00:00,46,7,16,2
2024-04-21 00:00:00+00:00,47,10,16,2
2024-04-22 00:00:00+00:00,8,3,46,5
