time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-29 00:00:00+00:00,5,1,3.0,1.0
2024-09-30 00:00:00+00:00,6,3,15.0,3.0
2024-10-01 00:00:00+00:00,4,1,44.0,3.0
2024-10-02 00:00:00+00:00,9,6,9.0,2.0
2024-10-03 00:00:00+00:00,4,1,4.0,1.0
2024-10-04 00:00:00+00:00,4,1,,
2024-10-05 00:00:00+00:00,4,1,,
2024-10-06 00:00:00+00:00,5,1,,
2024-10-07 00:00:00+00:00,5,2,,
2024-10-08 00:00:00+00:00,4,1,,
2024-10-09 00:00:00+00:00,4,1,,
2024-10-10 00:00:00+00:00,4,1,1.0,1.0
2024-10-11 00:00:00+00:00,4,1,,
2024-10-12 00:00:00+00:00,4,1,,
