time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-04 00:00:00+00:00,36,16,1.0,1.0
2025-03-05 00:00:00+00:00,34,15,,
2025-03-06 00:00:00+00:00,31,15,1.0,1.0
2025-03-07 00:00:00+00:00,33,17,,
2025-03-08 00:00:00+00:00,40,17,,
2025-03-09 00:00:00+00:00,42,16,,
2025-03-10 00:00:00+00:00,29,14,,
2025-03-11 00:00:00+00:00,38,16,5.0,3.0
2025-03-12 00:00:00+00:00,28,16,,
2025-03-13 00:00:00+00:00,24,14,,
2025-03-14 00:00:00+00:00,28,13,2.0,2.0
2025-03-15 00:00:00+00:00,38,15,,
2025-03-16 00:00:00+00:00,33,15,,
2025-03-17 00:00:00+00:00,10,2,,
