time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-21 00:00:00+00:00,11,2,,
2024-09-22 00:00:00+00:00,10,3,,
2024-09-23 00:00:00+00:00,30,13,,
2024-09-24 00:00:00+00:00,20,6,2.0,2.0
2024-09-25 00:00:00+00:00,16,7,5.0,1.0
2024-09-26 00:00:00+00:00,16,4,,
2024-09-27 00:00:00+00:00,11,3,,
2024-09-28 00:00:00+00:00,20,6,,
2024-09-29 00:00:00+00:00,14,6,,
2024-09-30 00:00:00+00:00,13,5,,
2024-10-01 00:00:00+00:00,17,5,,
2024-10-02 00:00:00+00:00,14,6,,
2024-10-03 00:00:00+00:00,22,6,,
2024-10-04 00:00:00+00:00,6,1,,
