time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-03 00:00:00+00:00,22,6,,
2024-10-04 00:00:00+00:00,13,4,1.0,1.0
2024-10-05 00:00:00+00:00,14,4,,
2024-10-06 00:00:00+00:00,11,5,3.0,2.0
2024-10-07 00:00:00+00:00,19,5,,
2024-10-08 00:00:00+00:00,23,7,,
2024-10-09 00:00:00+00:00,9,4,,
2024-10-10 00:00:00+00:00,11,3,,
2024-10-11 00:00:00+00:00,24,10,,
2024-10-12 00:00:00+00:00,16,5,,
2024-10-13 00:00:00+00:00,13,6,,
2024-10-14 00:00:00+00:00,14,4,,
2024-10-15 00:00:00+00:00,14,5,2.0,2.0
2024-10-16 00:00:00+00:00,6,1,1.0,1.0
