time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-09 00:00:00+00:00,18,1,2,2
2026-05-10 00:00:00+00:00,20,3,1,1
2026-05-11 00:00:00+00:00,19,2,0,0
2026-05-12 00:00:00+00:00,19,2,8,3
2026-05-13 00:00:00+00:00,20,1,0,0
2026-05-14 00:00:00+00:00,19,2,4,3
2026-05-15 00:00:00+00:00,27,4,6,3
2026-05-16 00:00:00+00:00,31,2,0,0
2026-05-17 00:00:00+00:00,35,6,2,2
2026-05-18 00:00:00+00:00,23,6,1,1
2026-05-19 00:00:00+00:00,20,3,1,1
2026-05-20 00:00:00+00:00,20,1,5,2
2026-05-21 00:00:00+00:00,19,2,0,0
2026-05-22 00:00:00+00:00,22,2,0,0
