time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-10 00:00:00+00:00,16,3,4,4
2026-04-11 00:00:00+00:00,15,2,3,3
2026-04-12 00:00:00+00:00,17,3,4,3
2026-04-13 00:00:00+00:00,17,3,10,3
2026-04-14 00:00:00+00:00,14,1,6,4
2026-04-15 00:00:00+00:00,19,3,5,3
2026-04-16 00:00:00+00:00,19,5,4,4
2026-04-17 00:00:00+00:00,16,2,5,5
2026-04-18 00:00:00+00:00,16,3,5,5
2026-04-19 00:00:00+00:00,18,4,1,1
2026-04-20 00:00:00+00:00,886,152,10,5
2026-04-21 00:00:00+00:00,110,21,4,3
2026-04-22 00:00:00+00:00,121,24,1,1
2026-04-23 00:00:00+00:00,46,8,2,2
