time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-16 00:00:00+00:00,19,5,4,4
2026-04-17 00:00:00+00:00,16,2,5,5
2026-04-18 00:00:00+00:00,16,3,5,5
2026-04-19 00:00:00+00:00,18,4,1,1
2026-04-20 00:00:00+00:00,886,152,10,5
2026-04-21 00:00:00+00:00,110,21,4,3
2026-04-22 00:00:00+00:00,121,24,1,1
2026-04-23 00:00:00+00:00,46,8,2,2
2026-04-24 00:00:00+00:00,94,22,2,2
2026-04-25 00:00:00+00:00,34,6,0,0
2026-04-26 00:00:00+00:00,22,5,10,7
2026-04-27 00:00:00+00:00,79,14,0,0
2026-04-28 00:00:00+00:00,17,4,4,2
2026-04-29 00:00:00+00:00,23,3,2,2
