time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-12 00:00:00+00:00,54,6,1,1
2026-08-13 00:00:00+00:00,175,14,4,3
2026-08-14 00:00:00+00:00,35,8,2,1
2026-08-15 00:00:00+00:00,156,132,1,1
2026-08-16 00:00:00+00:00,54,2,4,4
2026-08-17 00:00:00+00:00,32,4,1,1
2026-08-18 00:00:00+00:00,27,4,5,2
2026-08-19 00:00:00+00:00,27,2,1,1
2026-08-20 00:00:00+00:00,126,15,11,2
2026-08-21 00:00:00+00:00,35,7,3,2
2026-08-22 00:00:00+00:00,28,4,1,1
2026-08-23 00:00:00+00:00,85,13,11,4
2026-08-24 00:00:00+00:00,48,14,1,1
2026-08-25 00:00:00+00:00,29,6,5,3
