time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-18 00:00:00+00:00,9,2,29,10
2025-02-19 00:00:00+00:00,10,2,5,3
2025-02-20 00:00:00+00:00,9,2,16,7
2025-02-21 00:00:00+00:00,12,4,7,6
2025-02-22 00:00:00+00:00,9,2,14,10
2025-02-23 00:00:00+00:00,8,1,1,1
2025-02-24 00:00:00+00:00,8,1,14,7
2025-02-25 00:00:00+00:00,8,1,5,5
2025-02-26 00:00:00+00:00,9,2,11,6
2025-02-27 00:00:00+00:00,9,2,11,8
2025-02-28 00:00:00+00:00,8,1,13,7
2025-03-01 00:00:00+00:00,8,1,6,4
2025-03-02 00:00:00+00:00,9,2,3,2
2025-03-03 00:00:00+00:00,9,2,2,2
