time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-08 00:00:00+00:00,49,24,0,0
2026-08-09 00:00:00+00:00,52,8,3,3
2026-08-10 00:00:00+00:00,37,9,3,2
2026-08-11 00:00:00+00:00,29,5,2,2
2026-08-12 00:00:00+00:00,54,6,1,1
2026-08-13 00:00:00+00:00,175,14,4,3
2026-08-14 00:00:00+00:00,35,8,2,1
2026-08-15 00:00:00+00:00,156,132,1,1
2026-08-16 00:00:00+00:00,54,2,4,4
2026-08-17 00:00:00+00:00,32,4,1,1
2026-08-18 00:00:00+00:00,27,4,5,2
2026-08-19 00:00:00+00:00,27,2,1,1
2026-08-20 00:00:00+00:00,126,15,11,2
2026-08-21 00:00:00+00:00,35,7,3,2
