time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-09 00:00:00+00:00,9,2,22,6
2024-01-10 00:00:00+00:00,9,2,11,4
2024-01-11 00:00:00+00:00,14,2,5,5
2024-01-12 00:00:00+00:00,8,1,6,5
2024-01-13 00:00:00+00:00,9,2,4,2
2024-01-14 00:00:00+00:00,9,2,16,5
2024-01-15 00:00:00+00:00,11,3,9,4
2024-01-16 00:00:00+00:00,8,1,7,7
2024-01-17 00:00:00+00:00,8,1,27,6
2024-01-18 00:00:00+00:00,9,2,58,8
2024-01-19 00:00:00+00:00,8,1,18,7
2024-01-20 00:00:00+00:00,9,2,4,4
2024-01-21 00:00:00+00:00,8,1,9,5
2024-01-22 00:00:00+00:00,8,1,18,6
